user_id,total_fees,num_transactions,months_active,avg_transaction_value,transaction_frequency,uLTV
2353,5.0,1,1,5.0,1.0,5.0
84837,5.0,1,1,5.0,1.0,5.0
84843,5.0,1,1,5.0,1.0,5.0
84844,5.0,1,1,5.0,1.0,5.0
85165,5.0,1,1,5.0,1.0,5.0
85820,5.0,1,1,5.0,1.0,5.0
83745,5.0,1,1,5.0,1.0,5.0
85626,5.0,1,1,5.0,1.0,5.0
85311,5.0,1,1,5.0,1.0,5.0
85624,5.0,1,1,5.0,1.0,5.0
85606,5.0,1,1,5.0,1.0,5.0
85599,5.0,1,1,5.0,1.0,5.0
85339,5.0,1,1,5.0,1.0,5.0
85594,5.0,1,1,5.0,1.0,5.0
85345,5.0,1,1,5.0,1.0,5.0
85590,5.0,1,1,5.0,1.0,5.0
85571,5.0,1,1,5.0,1.0,5.0
85566,5.0,1,1,5.0,1.0,5.0
85558,5.0,1,1,5.0,1.0,5.0
85551,5.0,1,1,5.0,1.0,5.0
85361,5.0,1,1,5.0,1.0,5.0
85547,5.0,1,1,5.0,1.0,5.0
85366,5.0,1,1,5.0,1.0,5.0
85546,5.0,1,1,5.0,1.0,5.0
85373,5.0,1,1,5.0,1.0,5.0
85408,5.0,1,1,5.0,1.0,5.0
85518,5.0,1,1,5.0,1.0,5.0
85509,5.0,1,1,5.0,1.0,5.0
85507,5.0,1,1,5.0,1.0,5.0
85429,5.0,1,1,5.0,1.0,5.0
85501,5.0,1,1,5.0,1.0,5.0
85500,5.0,1,1,5.0,1.0,5.0
85431,5.0,1,1,5.0,1.0,5.0
85444,5.0,1,1,5.0,1.0,5.0
85480,5.0,1,1,5.0,1.0,5.0
2434,5.0,1,1,5.0,1.0,5.0
85469,5.0,1,1,5.0,1.0,5.0
85308,5.0,1,1,5.0,1.0,5.0
85629,5.0,1,1,5.0,1.0,5.0
85171,5.0,1,1,5.0,1.0,5.0
2565,5.0,1,1,5.0,1.0,5.0
85798,5.0,1,1,5.0,1.0,5.0
85178,5.0,1,1,5.0,1.0,5.0
85792,5.0,1,1,5.0,1.0,5.0
85179,5.0,1,1,5.0,1.0,5.0
85197,5.0,1,1,5.0,1.0,5.0
85765,5.0,1,1,5.0,1.0,5.0
85722,5.0,1,1,5.0,1.0,5.0
85717,5.0,1,1,5.0,1.0,5.0
85695,5.0,1,1,5.0,1.0,5.0
85693,5.0,1,1,5.0,1.0,5.0
85664,5.0,1,1,5.0,1.0,5.0
85205,5.0,1,1,5.0,1.0,5.0
85222,5.0,1,1,5.0,1.0,5.0
85230,5.0,1,1,5.0,1.0,5.0
85661,5.0,1,1,5.0,1.0,5.0
85231,5.0,1,1,5.0,1.0,5.0
2609,5.0,1,1,5.0,1.0,5.0
85243,5.0,1,1,5.0,1.0,5.0
85244,5.0,1,1,5.0,1.0,5.0
85264,5.0,1,1,5.0,1.0,5.0
85282,5.0,1,1,5.0,1.0,5.0
85283,5.0,1,1,5.0,1.0,5.0
85284,5.0,1,1,5.0,1.0,5.0
85288,5.0,1,1,5.0,1.0,5.0
85291,5.0,1,1,5.0,1.0,5.0
85295,5.0,1,1,5.0,1.0,5.0
85300,5.0,1,1,5.0,1.0,5.0
85655,5.0,1,1,5.0,1.0,5.0
85653,5.0,1,1,5.0,1.0,5.0
86181,5.0,1,1,5.0,1.0,5.0
86193,5.0,1,1,5.0,1.0,5.0
84686,5.0,1,1,5.0,1.0,5.0
86577,5.0,1,1,5.0,1.0,5.0
83860,5.0,1,1,5.0,1.0,5.0
83876,5.0,1,1,5.0,1.0,5.0
83911,5.0,1,1,5.0,1.0,5.0
86536,5.0,1,1,5.0,1.0,5.0
83913,5.0,1,1,5.0,1.0,5.0
83919,5.0,1,1,5.0,1.0,5.0
86530,5.0,1,1,5.0,1.0,5.0
83935,5.0,1,1,5.0,1.0,5.0
83954,5.0,1,1,5.0,1.0,5.0
83963,5.0,1,1,5.0,1.0,5.0
83965,5.0,1,1,5.0,1.0,5.0
83971,5.0,1,1,5.0,1.0,5.0
83978,5.0,1,1,5.0,1.0,5.0
86526,5.0,1,1,5.0,1.0,5.0
85472,5.0,1,1,5.0,1.0,5.0
84012,5.0,1,1,5.0,1.0,5.0
84024,5.0,1,1,5.0,1.0,5.0
84031,5.0,1,1,5.0,1.0,5.0
84046,5.0,1,1,5.0,1.0,5.0
84074,5.0,1,1,5.0,1.0,5.0
84077,5.0,1,1,5.0,1.0,5.0
84079,5.0,1,1,5.0,1.0,5.0
84080,5.0,1,1,5.0,1.0,5.0
84127,5.0,1,1,5.0,1.0,5.0
84190,5.0,1,1,5.0,1.0,5.0
84196,5.0,1,1,5.0,1.0,5.0
86513,5.0,1,1,5.0,1.0,5.0
84212,5.0,1,1,5.0,1.0,5.0
84217,5.0,1,1,5.0,1.0,5.0
86564,5.0,1,1,5.0,1.0,5.0
83859,5.0,1,1,5.0,1.0,5.0
86201,5.0,1,1,5.0,1.0,5.0
83857,5.0,1,1,5.0,1.0,5.0
2755,5.0,1,1,5.0,1.0,5.0
86661,5.0,1,1,5.0,1.0,5.0
83750,5.0,1,1,5.0,1.0,5.0
86657,5.0,1,1,5.0,1.0,5.0
83756,5.0,1,1,5.0,1.0,5.0
2751,5.0,1,1,5.0,1.0,5.0
86635,5.0,1,1,5.0,1.0,5.0
83769,5.0,1,1,5.0,1.0,5.0
86629,5.0,1,1,5.0,1.0,5.0
86625,5.0,1,1,5.0,1.0,5.0
83773,5.0,1,1,5.0,1.0,5.0
83777,5.0,1,1,5.0,1.0,5.0
83778,5.0,1,1,5.0,1.0,5.0
83790,5.0,1,1,5.0,1.0,5.0
86623,5.0,1,1,5.0,1.0,5.0
2247,5.0,1,1,5.0,1.0,5.0
86616,5.0,1,1,5.0,1.0,5.0
83794,5.0,1,1,5.0,1.0,5.0
83800,5.0,1,1,5.0,1.0,5.0
83824,5.0,1,1,5.0,1.0,5.0
86614,5.0,1,1,5.0,1.0,5.0
83827,5.0,1,1,5.0,1.0,5.0
83831,5.0,1,1,5.0,1.0,5.0
86607,5.0,1,1,5.0,1.0,5.0
2705,5.0,1,1,5.0,1.0,5.0
86594,5.0,1,1,5.0,1.0,5.0
2295,5.0,1,1,5.0,1.0,5.0
86589,5.0,1,1,5.0,1.0,5.0
83854,5.0,1,1,5.0,1.0,5.0
86512,5.0,1,1,5.0,1.0,5.0
84240,5.0,1,1,5.0,1.0,5.0
84250,5.0,1,1,5.0,1.0,5.0
84255,5.0,1,1,5.0,1.0,5.0
84497,5.0,1,1,5.0,1.0,5.0
84501,5.0,1,1,5.0,1.0,5.0
84511,5.0,1,1,5.0,1.0,5.0
84512,5.0,1,1,5.0,1.0,5.0
86251,5.0,1,1,5.0,1.0,5.0
84520,5.0,1,1,5.0,1.0,5.0
84522,5.0,1,1,5.0,1.0,5.0
86246,5.0,1,1,5.0,1.0,5.0
84531,5.0,1,1,5.0,1.0,5.0
84543,5.0,1,1,5.0,1.0,5.0
84549,5.0,1,1,5.0,1.0,5.0
84550,5.0,1,1,5.0,1.0,5.0
84556,5.0,1,1,5.0,1.0,5.0
84567,5.0,1,1,5.0,1.0,5.0
84588,5.0,1,1,5.0,1.0,5.0
84601,5.0,1,1,5.0,1.0,5.0
86245,5.0,1,1,5.0,1.0,5.0
84620,5.0,1,1,5.0,1.0,5.0
86234,5.0,1,1,5.0,1.0,5.0
84636,5.0,1,1,5.0,1.0,5.0
84640,5.0,1,1,5.0,1.0,5.0
84641,5.0,1,1,5.0,1.0,5.0
86226,5.0,1,1,5.0,1.0,5.0
86214,5.0,1,1,5.0,1.0,5.0
84652,5.0,1,1,5.0,1.0,5.0
84654,5.0,1,1,5.0,1.0,5.0
84672,5.0,1,1,5.0,1.0,5.0
84673,5.0,1,1,5.0,1.0,5.0
86203,5.0,1,1,5.0,1.0,5.0
86266,5.0,1,1,5.0,1.0,5.0
2340,5.0,1,1,5.0,1.0,5.0
86301,5.0,1,1,5.0,1.0,5.0
86375,5.0,1,1,5.0,1.0,5.0
84319,5.0,1,1,5.0,1.0,5.0
86508,5.0,1,1,5.0,1.0,5.0
86498,5.0,1,1,5.0,1.0,5.0
86483,5.0,1,1,5.0,1.0,5.0
84343,5.0,1,1,5.0,1.0,5.0
86464,5.0,1,1,5.0,1.0,5.0
86449,5.0,1,1,5.0,1.0,5.0
86445,5.0,1,1,5.0,1.0,5.0
84362,5.0,1,1,5.0,1.0,5.0
84363,5.0,1,1,5.0,1.0,5.0
84401,5.0,1,1,5.0,1.0,5.0
86419,5.0,1,1,5.0,1.0,5.0
86400,5.0,1,1,5.0,1.0,5.0
86368,5.0,1,1,5.0,1.0,5.0
84467,5.0,1,1,5.0,1.0,5.0
86357,5.0,1,1,5.0,1.0,5.0
86355,5.0,1,1,5.0,1.0,5.0
86353,5.0,1,1,5.0,1.0,5.0
86340,5.0,1,1,5.0,1.0,5.0
84407,5.0,1,1,5.0,1.0,5.0
84411,5.0,1,1,5.0,1.0,5.0
86338,5.0,1,1,5.0,1.0,5.0
86316,5.0,1,1,5.0,1.0,5.0
84419,5.0,1,1,5.0,1.0,5.0
84425,5.0,1,1,5.0,1.0,5.0
84438,5.0,1,1,5.0,1.0,5.0
86307,5.0,1,1,5.0,1.0,5.0
84463,5.0,1,1,5.0,1.0,5.0
82735,5.0,1,1,5.0,1.0,5.0
81281,5.0,1,1,5.0,1.0,5.0
82711,5.0,1,1,5.0,1.0,5.0
77470,5.0,1,1,5.0,1.0,5.0
77591,5.0,1,1,5.0,1.0,5.0
77586,5.0,1,1,5.0,1.0,5.0
77578,5.0,1,1,5.0,1.0,5.0
77565,5.0,1,1,5.0,1.0,5.0
77546,5.0,1,1,5.0,1.0,5.0
77511,5.0,1,1,5.0,1.0,5.0
77498,5.0,1,1,5.0,1.0,5.0
77490,5.0,1,1,5.0,1.0,5.0
77433,5.0,1,1,5.0,1.0,5.0
77604,5.0,1,1,5.0,1.0,5.0
4526,5.0,1,1,5.0,1.0,5.0
77385,5.0,1,1,5.0,1.0,5.0
77354,5.0,1,1,5.0,1.0,5.0
77351,5.0,1,1,5.0,1.0,5.0
77342,5.0,1,1,5.0,1.0,5.0
77334,5.0,1,1,5.0,1.0,5.0
77318,5.0,1,1,5.0,1.0,5.0
77317,5.0,1,1,5.0,1.0,5.0
77595,5.0,1,1,5.0,1.0,5.0
77630,5.0,1,1,5.0,1.0,5.0
77312,5.0,1,1,5.0,1.0,5.0
77846,5.0,1,1,5.0,1.0,5.0
77990,5.0,1,1,5.0,1.0,5.0
77975,5.0,1,1,5.0,1.0,5.0
77972,5.0,1,1,5.0,1.0,5.0
77943,5.0,1,1,5.0,1.0,5.0
77925,5.0,1,1,5.0,1.0,5.0
77918,5.0,1,1,5.0,1.0,5.0
77870,5.0,1,1,5.0,1.0,5.0
77849,5.0,1,1,5.0,1.0,5.0
77835,5.0,1,1,5.0,1.0,5.0
77657,5.0,1,1,5.0,1.0,5.0
77834,5.0,1,1,5.0,1.0,5.0
77790,5.0,1,1,5.0,1.0,5.0
77770,5.0,1,1,5.0,1.0,5.0
77769,5.0,1,1,5.0,1.0,5.0
77736,5.0,1,1,5.0,1.0,5.0
77717,5.0,1,1,5.0,1.0,5.0
77680,5.0,1,1,5.0,1.0,5.0
77671,5.0,1,1,5.0,1.0,5.0
77313,5.0,1,1,5.0,1.0,5.0
77311,5.0,1,1,5.0,1.0,5.0
79128,5.0,1,1,5.0,1.0,5.0
76920,5.0,1,1,5.0,1.0,5.0
76979,5.0,1,1,5.0,1.0,5.0
76965,5.0,1,1,5.0,1.0,5.0
76956,5.0,1,1,5.0,1.0,5.0
76951,5.0,1,1,5.0,1.0,5.0
76946,5.0,1,1,5.0,1.0,5.0
76942,5.0,1,1,5.0,1.0,5.0
76931,5.0,1,1,5.0,1.0,5.0
76928,5.0,1,1,5.0,1.0,5.0
76915,5.0,1,1,5.0,1.0,5.0
76988,5.0,1,1,5.0,1.0,5.0
76911,5.0,1,1,5.0,1.0,5.0
76907,5.0,1,1,5.0,1.0,5.0
76903,5.0,1,1,5.0,1.0,5.0
76902,5.0,1,1,5.0,1.0,5.0
4613,5.0,1,1,5.0,1.0,5.0
76872,5.0,1,1,5.0,1.0,5.0
76838,5.0,1,1,5.0,1.0,5.0
76809,5.0,1,1,5.0,1.0,5.0
4595,5.0,1,1,5.0,1.0,5.0
76995,5.0,1,1,5.0,1.0,5.0
77280,5.0,1,1,5.0,1.0,5.0
77085,5.0,1,1,5.0,1.0,5.0
77264,5.0,1,1,5.0,1.0,5.0
77261,5.0,1,1,5.0,1.0,5.0
77208,5.0,1,1,5.0,1.0,5.0
77192,5.0,1,1,5.0,1.0,5.0
4535,5.0,1,1,5.0,1.0,5.0
4545,5.0,1,1,5.0,1.0,5.0
77132,5.0,1,1,5.0,1.0,5.0
77111,5.0,1,1,5.0,1.0,5.0
77084,5.0,1,1,5.0,1.0,5.0
77010,5.0,1,1,5.0,1.0,5.0
77080,5.0,1,1,5.0,1.0,5.0
77074,5.0,1,1,5.0,1.0,5.0
77073,5.0,1,1,5.0,1.0,5.0
77052,5.0,1,1,5.0,1.0,5.0
77043,5.0,1,1,5.0,1.0,5.0
77042,5.0,1,1,5.0,1.0,5.0
77040,5.0,1,1,5.0,1.0,5.0
77035,5.0,1,1,5.0,1.0,5.0
77992,5.0,1,1,5.0,1.0,5.0
78004,5.0,1,1,5.0,1.0,5.0
78006,5.0,1,1,5.0,1.0,5.0
78625,5.0,1,1,5.0,1.0,5.0
4392,5.0,1,1,5.0,1.0,5.0
78737,5.0,1,1,5.0,1.0,5.0
78710,5.0,1,1,5.0,1.0,5.0
78693,5.0,1,1,5.0,1.0,5.0
78688,5.0,1,1,5.0,1.0,5.0
78661,5.0,1,1,5.0,1.0,5.0
78652,5.0,1,1,5.0,1.0,5.0
78646,5.0,1,1,5.0,1.0,5.0
78615,5.0,1,1,5.0,1.0,5.0
78762,5.0,1,1,5.0,1.0,5.0
78603,5.0,1,1,5.0,1.0,5.0
78599,5.0,1,1,5.0,1.0,5.0
78585,5.0,1,1,5.0,1.0,5.0
78581,5.0,1,1,5.0,1.0,5.0
78551,5.0,1,1,5.0,1.0,5.0
78543,5.0,1,1,5.0,1.0,5.0
78538,5.0,1,1,5.0,1.0,5.0
78533,5.0,1,1,5.0,1.0,5.0
4388,5.0,1,1,5.0,1.0,5.0
78765,5.0,1,1,5.0,1.0,5.0
78011,5.0,1,1,5.0,1.0,5.0
78929,5.0,1,1,5.0,1.0,5.0
79084,5.0,1,1,5.0,1.0,5.0
79056,5.0,1,1,5.0,1.0,5.0
79049,5.0,1,1,5.0,1.0,5.0
79039,5.0,1,1,5.0,1.0,5.0
79003,5.0,1,1,5.0,1.0,5.0
78982,5.0,1,1,5.0,1.0,5.0
78943,5.0,1,1,5.0,1.0,5.0
78941,5.0,1,1,5.0,1.0,5.0
78905,5.0,1,1,5.0,1.0,5.0
78767,5.0,1,1,5.0,1.0,5.0
78864,5.0,1,1,5.0,1.0,5.0
4384,5.0,1,1,5.0,1.0,5.0
78827,5.0,1,1,5.0,1.0,5.0
78807,5.0,1,1,5.0,1.0,5.0
78802,5.0,1,1,5.0,1.0,5.0
4387,5.0,1,1,5.0,1.0,5.0
78790,5.0,1,1,5.0,1.0,5.0
78768,5.0,1,1,5.0,1.0,5.0
78524,5.0,1,1,5.0,1.0,5.0
4433,5.0,1,1,5.0,1.0,5.0
78502,5.0,1,1,5.0,1.0,5.0
78086,5.0,1,1,5.0,1.0,5.0
78185,5.0,1,1,5.0,1.0,5.0
4484,5.0,1,1,5.0,1.0,5.0
78176,5.0,1,1,5.0,1.0,5.0
78175,5.0,1,1,5.0,1.0,5.0
4485,5.0,1,1,5.0,1.0,5.0
78152,5.0,1,1,5.0,1.0,5.0
78136,5.0,1,1,5.0,1.0,5.0
78097,5.0,1,1,5.0,1.0,5.0
78079,5.0,1,1,5.0,1.0,5.0
4447,5.0,1,1,5.0,1.0,5.0
78060,5.0,1,1,5.0,1.0,5.0
78058,5.0,1,1,5.0,1.0,5.0
78053,5.0,1,1,5.0,1.0,5.0
78036,5.0,1,1,5.0,1.0,5.0
78035,5.0,1,1,5.0,1.0,5.0
78031,5.0,1,1,5.0,1.0,5.0
78028,5.0,1,1,5.0,1.0,5.0
78023,5.0,1,1,5.0,1.0,5.0
78193,5.0,1,1,5.0,1.0,5.0
78194,5.0,1,1,5.0,1.0,5.0
78216,5.0,1,1,5.0,1.0,5.0
78222,5.0,1,1,5.0,1.0,5.0
78461,5.0,1,1,5.0,1.0,5.0
78445,5.0,1,1,5.0,1.0,5.0
78423,5.0,1,1,5.0,1.0,5.0
78415,5.0,1,1,5.0,1.0,5.0
78400,5.0,1,1,5.0,1.0,5.0
4451,5.0,1,1,5.0,1.0,5.0
4472,5.0,1,1,5.0,1.0,5.0
78353,5.0,1,1,5.0,1.0,5.0
78345,5.0,1,1,5.0,1.0,5.0
78340,5.0,1,1,5.0,1.0,5.0
78338,5.0,1,1,5.0,1.0,5.0
78331,5.0,1,1,5.0,1.0,5.0
78305,5.0,1,1,5.0,1.0,5.0
78290,5.0,1,1,5.0,1.0,5.0
78247,5.0,1,1,5.0,1.0,5.0
78230,5.0,1,1,5.0,1.0,5.0
78226,5.0,1,1,5.0,1.0,5.0
76796,5.0,1,1,5.0,1.0,5.0
76790,5.0,1,1,5.0,1.0,5.0
76784,5.0,1,1,5.0,1.0,5.0
74935,5.0,1,1,5.0,1.0,5.0
75019,5.0,1,1,5.0,1.0,5.0
74995,5.0,1,1,5.0,1.0,5.0
74985,5.0,1,1,5.0,1.0,5.0
74964,5.0,1,1,5.0,1.0,5.0
74956,5.0,1,1,5.0,1.0,5.0
74944,5.0,1,1,5.0,1.0,5.0
74939,5.0,1,1,5.0,1.0,5.0
74938,5.0,1,1,5.0,1.0,5.0
74931,5.0,1,1,5.0,1.0,5.0
75071,5.0,1,1,5.0,1.0,5.0
74924,5.0,1,1,5.0,1.0,5.0
74866,5.0,1,1,5.0,1.0,5.0
74858,5.0,1,1,5.0,1.0,5.0
74843,5.0,1,1,5.0,1.0,5.0
74839,5.0,1,1,5.0,1.0,5.0
74832,5.0,1,1,5.0,1.0,5.0
74831,5.0,1,1,5.0,1.0,5.0
74829,5.0,1,1,5.0,1.0,5.0
75041,5.0,1,1,5.0,1.0,5.0
75082,5.0,1,1,5.0,1.0,5.0
75462,5.0,1,1,5.0,1.0,5.0
75326,5.0,1,1,5.0,1.0,5.0
75443,5.0,1,1,5.0,1.0,5.0
75437,5.0,1,1,5.0,1.0,5.0
75424,5.0,1,1,5.0,1.0,5.0
4830,5.0,1,1,5.0,1.0,5.0
75355,5.0,1,1,5.0,1.0,5.0
75332,5.0,1,1,5.0,1.0,5.0
75330,5.0,1,1,5.0,1.0,5.0
75327,5.0,1,1,5.0,1.0,5.0
75314,5.0,1,1,5.0,1.0,5.0
75096,5.0,1,1,5.0,1.0,5.0
75311,5.0,1,1,5.0,1.0,5.0
75297,5.0,1,1,5.0,1.0,5.0
75291,5.0,1,1,5.0,1.0,5.0
75279,5.0,1,1,5.0,1.0,5.0
75260,5.0,1,1,5.0,1.0,5.0
75180,5.0,1,1,5.0,1.0,5.0
75175,5.0,1,1,5.0,1.0,5.0
75100,5.0,1,1,5.0,1.0,5.0
74826,5.0,1,1,5.0,1.0,5.0
74815,5.0,1,1,5.0,1.0,5.0
74805,5.0,1,1,5.0,1.0,5.0
74441,5.0,1,1,5.0,1.0,5.0
74587,5.0,1,1,5.0,1.0,5.0
74582,5.0,1,1,5.0,1.0,5.0
74572,5.0,1,1,5.0,1.0,5.0
4931,5.0,1,1,5.0,1.0,5.0
74552,5.0,1,1,5.0,1.0,5.0
74521,5.0,1,1,5.0,1.0,5.0
74472,5.0,1,1,5.0,1.0,5.0
74453,5.0,1,1,5.0,1.0,5.0
74440,5.0,1,1,5.0,1.0,5.0
4881,5.0,1,1,5.0,1.0,5.0
74436,5.0,1,1,5.0,1.0,5.0
74401,5.0,1,1,5.0,1.0,5.0
74372,5.0,1,1,5.0,1.0,5.0
74352,5.0,1,1,5.0,1.0,5.0
74350,5.0,1,1,5.0,1.0,5.0
74349,5.0,1,1,5.0,1.0,5.0
74314,5.0,1,1,5.0,1.0,5.0
74310,5.0,1,1,5.0,1.0,5.0
74599,5.0,1,1,5.0,1.0,5.0
4930,5.0,1,1,5.0,1.0,5.0
74621,5.0,1,1,5.0,1.0,5.0
4912,5.0,1,1,5.0,1.0,5.0
74799,5.0,1,1,5.0,1.0,5.0
74782,5.0,1,1,5.0,1.0,5.0
74774,5.0,1,1,5.0,1.0,5.0
74763,5.0,1,1,5.0,1.0,5.0
74754,5.0,1,1,5.0,1.0,5.0
74752,5.0,1,1,5.0,1.0,5.0
74744,5.0,1,1,5.0,1.0,5.0
74740,5.0,1,1,5.0,1.0,5.0
74733,5.0,1,1,5.0,1.0,5.0
74732,5.0,1,1,5.0,1.0,5.0
74719,5.0,1,1,5.0,1.0,5.0
74718,5.0,1,1,5.0,1.0,5.0
74694,5.0,1,1,5.0,1.0,5.0
74684,5.0,1,1,5.0,1.0,5.0
74676,5.0,1,1,5.0,1.0,5.0
74628,5.0,1,1,5.0,1.0,5.0
74624,5.0,1,1,5.0,1.0,5.0
75454,5.0,1,1,5.0,1.0,5.0
75467,5.0,1,1,5.0,1.0,5.0
76754,5.0,1,1,5.0,1.0,5.0
76379,5.0,1,1,5.0,1.0,5.0
76453,5.0,1,1,5.0,1.0,5.0
76449,5.0,1,1,5.0,1.0,5.0
76440,5.0,1,1,5.0,1.0,5.0
76439,5.0,1,1,5.0,1.0,5.0
76411,5.0,1,1,5.0,1.0,5.0
76410,5.0,1,1,5.0,1.0,5.0
76404,5.0,1,1,5.0,1.0,5.0
76394,5.0,1,1,5.0,1.0,5.0
76376,5.0,1,1,5.0,1.0,5.0
76463,5.0,1,1,5.0,1.0,5.0
76356,5.0,1,1,5.0,1.0,5.0
76350,5.0,1,1,5.0,1.0,5.0
76349,5.0,1,1,5.0,1.0,5.0
76344,5.0,1,1,5.0,1.0,5.0
76342,5.0,1,1,5.0,1.0,5.0
76327,5.0,1,1,5.0,1.0,5.0
76310,5.0,1,1,5.0,1.0,5.0
76305,5.0,1,1,5.0,1.0,5.0
76457,5.0,1,1,5.0,1.0,5.0
76470,5.0,1,1,5.0,1.0,5.0
75472,5.0,1,1,5.0,1.0,5.0
76649,5.0,1,1,5.0,1.0,5.0
76747,5.0,1,1,5.0,1.0,5.0
76734,5.0,1,1,5.0,1.0,5.0
76720,5.0,1,1,5.0,1.0,5.0
76671,5.0,1,1,5.0,1.0,5.0
76665,5.0,1,1,5.0,1.0,5.0
76654,5.0,1,1,5.0,1.0,5.0
76653,5.0,1,1,5.0,1.0,5.0
76652,5.0,1,1,5.0,1.0,5.0
76648,5.0,1,1,5.0,1.0,5.0
76477,5.0,1,1,5.0,1.0,5.0
4624,5.0,1,1,5.0,1.0,5.0
76603,5.0,1,1,5.0,1.0,5.0
76588,5.0,1,1,5.0,1.0,5.0
76577,5.0,1,1,5.0,1.0,5.0
76550,5.0,1,1,5.0,1.0,5.0
4639,5.0,1,1,5.0,1.0,5.0
76529,5.0,1,1,5.0,1.0,5.0
76495,5.0,1,1,5.0,1.0,5.0
76283,5.0,1,1,5.0,1.0,5.0
76277,5.0,1,1,5.0,1.0,5.0
76256,5.0,1,1,5.0,1.0,5.0
75616,5.0,1,1,5.0,1.0,5.0
75710,5.0,1,1,5.0,1.0,5.0
75706,5.0,1,1,5.0,1.0,5.0
75692,5.0,1,1,5.0,1.0,5.0
75686,5.0,1,1,5.0,1.0,5.0
75653,5.0,1,1,5.0,1.0,5.0
75647,5.0,1,1,5.0,1.0,5.0
75635,5.0,1,1,5.0,1.0,5.0
75619,5.0,1,1,5.0,1.0,5.0
75604,5.0,1,1,5.0,1.0,5.0
76251,5.0,1,1,5.0,1.0,5.0
75590,5.0,1,1,5.0,1.0,5.0
75585,5.0,1,1,5.0,1.0,5.0
75582,5.0,1,1,5.0,1.0,5.0
75576,5.0,1,1,5.0,1.0,5.0
75559,5.0,1,1,5.0,1.0,5.0
75550,5.0,1,1,5.0,1.0,5.0
75534,5.0,1,1,5.0,1.0,5.0
75509,5.0,1,1,5.0,1.0,5.0
75732,5.0,1,1,5.0,1.0,5.0
4809,5.0,1,1,5.0,1.0,5.0
75784,5.0,1,1,5.0,1.0,5.0
75823,5.0,1,1,5.0,1.0,5.0
76237,5.0,1,1,5.0,1.0,5.0
76216,5.0,1,1,5.0,1.0,5.0
4797,5.0,1,1,5.0,1.0,5.0
76183,5.0,1,1,5.0,1.0,5.0
76141,5.0,1,1,5.0,1.0,5.0
76109,5.0,1,1,5.0,1.0,5.0
76064,5.0,1,1,5.0,1.0,5.0
76063,5.0,1,1,5.0,1.0,5.0
75990,5.0,1,1,5.0,1.0,5.0
75963,5.0,1,1,5.0,1.0,5.0
75928,5.0,1,1,5.0,1.0,5.0
75917,5.0,1,1,5.0,1.0,5.0
75904,5.0,1,1,5.0,1.0,5.0
75901,5.0,1,1,5.0,1.0,5.0
75872,5.0,1,1,5.0,1.0,5.0
75866,5.0,1,1,5.0,1.0,5.0
75856,5.0,1,1,5.0,1.0,5.0
79086,5.0,1,1,5.0,1.0,5.0
79159,5.0,1,1,5.0,1.0,5.0
82703,5.0,1,1,5.0,1.0,5.0
81411,5.0,1,1,5.0,1.0,5.0
81500,5.0,1,1,5.0,1.0,5.0
3200,5.0,1,1,5.0,1.0,5.0
81485,5.0,1,1,5.0,1.0,5.0
81484,5.0,1,1,5.0,1.0,5.0
81480,5.0,1,1,5.0,1.0,5.0
81464,5.0,1,1,5.0,1.0,5.0
81461,5.0,1,1,5.0,1.0,5.0
81416,5.0,1,1,5.0,1.0,5.0
81401,5.0,1,1,5.0,1.0,5.0
81508,5.0,1,1,5.0,1.0,5.0
81381,5.0,1,1,5.0,1.0,5.0
81380,5.0,1,1,5.0,1.0,5.0
81375,5.0,1,1,5.0,1.0,5.0
81374,5.0,1,1,5.0,1.0,5.0
81373,5.0,1,1,5.0,1.0,5.0
81372,5.0,1,1,5.0,1.0,5.0
81366,5.0,1,1,5.0,1.0,5.0
81336,5.0,1,1,5.0,1.0,5.0
81506,5.0,1,1,5.0,1.0,5.0
81511,5.0,1,1,5.0,1.0,5.0
81317,5.0,1,1,5.0,1.0,5.0
81646,5.0,1,1,5.0,1.0,5.0
81754,5.0,1,1,5.0,1.0,5.0
81744,5.0,1,1,5.0,1.0,5.0
3160,5.0,1,1,5.0,1.0,5.0
81721,5.0,1,1,5.0,1.0,5.0
81720,5.0,1,1,5.0,1.0,5.0
81717,5.0,1,1,5.0,1.0,5.0
81701,5.0,1,1,5.0,1.0,5.0
81669,5.0,1,1,5.0,1.0,5.0
81645,5.0,1,1,5.0,1.0,5.0
81526,5.0,1,1,5.0,1.0,5.0
81631,5.0,1,1,5.0,1.0,5.0
81615,5.0,1,1,5.0,1.0,5.0
81595,5.0,1,1,5.0,1.0,5.0
81585,5.0,1,1,5.0,1.0,5.0
81582,5.0,1,1,5.0,1.0,5.0
81578,5.0,1,1,5.0,1.0,5.0
81575,5.0,1,1,5.0,1.0,5.0
81569,5.0,1,1,5.0,1.0,5.0
81327,5.0,1,1,5.0,1.0,5.0
81309,5.0,1,1,5.0,1.0,5.0
79185,5.0,1,1,5.0,1.0,5.0
81031,5.0,1,1,5.0,1.0,5.0
81090,5.0,1,1,5.0,1.0,5.0
81070,5.0,1,1,5.0,1.0,5.0
81055,5.0,1,1,5.0,1.0,5.0
81054,5.0,1,1,5.0,1.0,5.0
81053,5.0,1,1,5.0,1.0,5.0
81052,5.0,1,1,5.0,1.0,5.0
3360,5.0,1,1,5.0,1.0,5.0
81037,5.0,1,1,5.0,1.0,5.0
